customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumOfInternetService
5934-TSSAU,Female,No,Yes,Yes,long,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,1
3486-KHMLI,Male,No,No,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
4897-QSUYC,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,Yes,0
1084-UQCHV,Male,No,No,Yes,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),>66,<800,Yes,0
8290-YWKHZ,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,2
2955-BJZHG,Male,No,Yes,Yes,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,>66,800~2500,Yes,1
3806-DXQOM,Female,No,No,No,short,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,Yes,2
6784-XYJAE,Female,No,No,No,long,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,50~66,800~2500,No,1
3933-DQPWX,Female,No,No,No,long,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),36~50,800~2500,No,3
6661-EIPZC,Female,No,Yes,Yes,long,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),<36,800~2500,No,1
8957-THMOA,Female,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
2251-PYLPB,Male,No,Yes,No,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),>66,>2500,No,5
5555-RNPGT,Male,No,No,Yes,short,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),<36,<800,No,0
1057-FOGLZ,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
9300-RENDD,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
0761-AETCS,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,Yes,0
8087-LGYHQ,Male,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,3
4137-BTIKL,Male,No,No,No,short,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,>66,<800,No,2
2190-BCXEC,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,1
6227-FBDXH,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),>66,>2500,No,3
2153-MREFK,Female,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,>66,>2500,Yes,4
2911-WDXMV,Male,No,No,Yes,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,1
7206-PQBBZ,Male,Yes,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,0
3106-ULWFW,Female,No,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,<800,Yes,1
0925-VYDLG,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,0
4547-FZJWE,Male,No,Yes,Yes,long,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),50~66,>2500,No,2
7422-WNBTY,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
0842-IWYCP,Female,No,No,No,long,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36~50,800~2500,No,0
3521-HTQTV,Male,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
3744-ZBHON,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
3373-DIUUN,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
8383-SGHJU,Female,No,No,No,long,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,50~66,800~2500,No,2
7607-QKKTJ,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,3
7707-PYBBH,Male,No,No,No,long,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,50~66,>2500,No,3
8984-HPEMB,Female,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,6
4349-GFQHK,Male,No,No,No,short,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50~66,<800,Yes,1
4139-DETXS,Female,No,Yes,Yes,long,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50~66,>2500,No,6
9779-DPNEJ,Female,No,Yes,Yes,long,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,1
9805-FILKB,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),<36,800~2500,No,0
5793-YOLJN,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
0673-IGUQO,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
4123-FCVCB,Female,No,No,No,short,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,>66,800~2500,No,3
8819-IMISP,Male,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,1
7802-EFKNY,Male,No,Yes,No,short,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,Yes,0
8311-UEUAB,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,3
5858-EAFCZ,Male,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,36~50,<800,No,0
8035-BUYVG,Male,No,Yes,No,long,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,36~50,800~2500,Yes,3
1163-ONYEY,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,4
9787-XVQIU,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
8945-MUQUF,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,>66,>2500,Yes,3
5656-MJEFC,Male,No,Yes,Yes,long,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),36~50,800~2500,No,4
6082-OQFBA,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
8051-HJRLT,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
8974-OVACP,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
4010-YLMVT,Female,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,4
1379-FRVEB,Male,No,No,Yes,short,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
8612-GXIDD,Male,No,Yes,Yes,short,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,<800,No,0
6288-CHQJB,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,4
8160-HOWOX,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,2
3023-GFLBR,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),>66,>2500,Yes,1
6648-INWPS,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
4223-BKEOR,Female,No,No,Yes,long,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,50~66,800~2500,No,3
4079-VTGLK,Male,Yes,Yes,No,long,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,>66,800~2500,No,3
1763-WQFUK,Male,No,No,No,short,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50~66,<800,No,1
1391-UBDAR,Male,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,>66,800~2500,No,1
8894-JVDCV,Female,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,6
2023-VQFDL,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
1345-GKDZZ,Male,No,No,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
2014-MKGMH,Female,No,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,>66,>2500,No,3
5628-FCGYG,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,1
2560-WBWXF,Male,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,800~2500,No,0
0248-IPDFW,Female,No,No,No,short,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50~66,<800,No,0
7978-DKUQH,Female,No,Yes,No,long,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,1
4335-UPJSI,Female,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
0524-IAVZO,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,1
2737-YNGYW,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,>66,<800,Yes,1
1784-EZDKJ,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,No,4
9297-FVVDH,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,5
8007-YYPWD,Female,No,No,No,short,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,<800,No,0
7101-HRBLJ,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,6
5159-YFPKQ,Female,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
6635-CPNUN,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),>66,>2500,No,3
4021-RQSNY,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,3
5453-YBTWV,Male,No,Yes,Yes,long,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),>66,>2500,No,5
5039-LZRQT,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
2931-VUVJN,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,>66,>2500,No,4
9061-TIHDA,Male,Yes,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,2
8699-ASUFO,Male,Yes,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,<800,Yes,0
6418-PIQSP,Female,No,Yes,No,long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,>66,>2500,No,5
8220-OCUFY,Female,No,No,No,long,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,50~66,800~2500,No,3
3995-WFCSM,Female,No,No,No,short,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,50~66,<800,No,2
1895-QTKDO,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36~50,<800,No,0
2038-OEQZH,Male,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,>66,<800,No,2
1178-PZGAB,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),<36,<800,No,0
7927-AUXBZ,Female,No,No,No,long,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,>66,>2500,Yes,2
2626-VEEWG,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,800~2500,No,0
2878-RMWXY,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,4
1657-DYMBM,Male,No,Yes,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
7311-MQJCH,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,<36,<800,No,0
7375-WMVMT,Male,Yes,Yes,No,long,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,4
1136-XGEQU,Female,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,5
2530-FMFXO,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,4
6844-DZKRF,Male,No,No,No,short,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50~66,<800,No,1
4695-WJZUE,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
7619-ODSGN,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50~66,800~2500,Yes,1
5970-GHJAW,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
8879-XUAHX,Male,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,6
3689-MOZGR,Female,No,No,No,long,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,<36,800~2500,No,1
4195-PNGZS,Male,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
5003-XZWWO,Male,No,Yes,No,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,5
3988-RQIXO,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
7622-FWGEW,Male,Yes,Yes,No,long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,6
6922-NCEDI,Male,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,<36,800~2500,No,0
2514-GINMM,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
9891-NQDBD,Female,No,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
6131-IUNXN,Female,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
8548-AWOFC,Male,No,Yes,No,long,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,50~66,>2500,No,2
9798-DRYDS,Female,No,Yes,Yes,short,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,50~66,800~2500,No,2
8532-UEFWH,Male,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
6296-DDOOR,Female,No,No,No,short,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,50~66,800~2500,No,2
7951-VRDVK,Female,No,No,No,long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),>66,>2500,No,6
5931-FLJJF,Male,Yes,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,<800,Yes,0
4815-YOSUK,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,5
2659-VXMWZ,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,>66,>2500,Yes,5
0380-NEAVX,Male,Yes,No,No,long,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,>66,>2500,No,4
3207-OYBWH,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,Yes,3
4285-GYRQC,Female,No,Yes,No,short,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
7216-EWTRS,Female,Yes,Yes,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,3
4365-MSDYN,Male,No,Yes,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),<36,<800,No,0
7036-TYDEC,Female,No,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,>66,>2500,No,4
5802-ADBRC,Female,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,>66,>2500,No,4
8076-FEZKJ,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
5197-YPYBZ,Female,No,Yes,Yes,short,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,<800,No,0
8337-MSSXB,Female,No,No,No,short,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,2
4312-GVYNH,Female,No,Yes,No,long,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),36~50,>2500,No,4
8495-LJDFO,Female,Yes,No,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,5
0839-JTCUD,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
5494-WOZRZ,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
1302-UHBDD,Male,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,>66,800~2500,No,2
2234-EOFPT,Male,No,Yes,No,long,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,5
8619-IJNDK,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),50~66,>2500,No,4
8378-LKJAF,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,3
8182-BJDSI,Female,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,2
2528-HFYZX,Male,Yes,Yes,No,short,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,1
1153-GNOLC,Male,No,No,No,long,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,36~50,800~2500,No,2
3298-QEICA,Female,No,Yes,Yes,long,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,<36,800~2500,No,2
0788-DXBFY,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,<36,800~2500,No,0
3597-YASZG,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,4
3496-LFSZU,Male,No,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,No,0
5242-UOWHD,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
2482-CZGBB,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
6479-SZPLM,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,<800,No,0
8097-VBQTZ,Male,No,No,No,long,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,>66,>2500,No,4
4500-HKANN,Male,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,50~66,800~2500,No,2
9917-KWRBE,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),>66,>2500,No,4
3420-ZDBMA,Male,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,<800,No,0
2212-LYASK,Male,No,Yes,Yes,long,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),36~50,800~2500,No,3
1393-IMKZG,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,3
8069-RHUXK,Female,No,Yes,Yes,long,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),<36,>2500,No,2
3398-GCPMU,Female,Yes,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,6
2908-WGAXL,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,800~2500,No,0
3378-AJRAO,Male,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,<36,800~2500,No,0
1013-QCWAM,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
0866-QLSIR,Female,No,No,No,long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,50~66,800~2500,Yes,3
6050-FFXES,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,4
7181-BQYBV,Female,No,Yes,Yes,short,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,4
0362-RAOQO,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
9554-DFKIC,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50~66,800~2500,No,1
5527-ACHSO,Female,No,No,No,short,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,>66,800~2500,No,3
0829-DDVLK,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),<36,<800,No,0
1399-UBQIU,Male,No,No,No,short,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,3
1813-JLKWR,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),<36,800~2500,No,0
0336-PIKEI,Male,Yes,Yes,No,long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),>66,>2500,No,5
7322-OCWHC,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),>66,>2500,No,4
9537-VHDTA,Female,No,No,Yes,short,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50~66,<800,No,1
4957-TIALW,Female,No,No,Yes,short,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),50~66,800~2500,No,4
2054-PJOCK,Female,No,No,No,long,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),>66,>2500,No,4
9150-HEPMB,Male,No,No,No,long,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,50~66,>2500,No,2
9030-QGZNL,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
6204-IEUXJ,Female,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),>66,<800,Yes,2
